OBJECTID *,Shape *,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
467,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1046.259,<Null>,Suppression (Wildfire),42,7674.602798,4234058.923
468,Polygon,1915,California,California Department of Forestry and Fire Protection,Riverside CAL FIRE, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1794.47,<Null>,Suppression (Wildfire),0,16176.34615,7261962.459
469,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,157.8244,<Null>,Suppression (Wildfire),79,3455.048175,638692.5323
470,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,334.8966,<Null>,Suppression (Wildfire),90,5154.749069,1355278.595
1287,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,115.3588,<Null>,Suppression (Wildfire),213,2679.926957,466840.4974
1303,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1141.903,<Null>,Suppression (Wildfire),187,10189.95749,4621118.142
1304,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,120.7567,<Null>,Suppression (Wildfire),189,2791.090772,488684.878
1305,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,222.3878,<Null>,Suppression (Wildfire),205,3602.075762,899971.6142
1306,Polygon,1915,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,16.71817,<Null>,Suppression (Wildfire),15,1003.181627,67656.02011
1307,Polygon,1915,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,20.28824,<Null>,Suppression (Wildfire),36,1287.732728,82103.59295
1308,Polygon,1915,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,270.4461,<Null>,Suppression (Wildfire),32,4957.387712,1094456.413
1452,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,752.856,<Null>,Suppression (Wildfire),0,6815.887483,3046700.082
1453,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,142.6811,<Null>,Suppression (Wildfire),0,3689.290304,577409.7429
1454,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,47.8023,<Null>,Suppression (Wildfire),0,1644.512556,193449.0602
1455,Polygon,1915,California,USDA Forest Service,Eldorado National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,9.312014,<Null>,Suppression (Wildfire),0000P247,699.842931,37684.38244
1456,Polygon,1915,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,102.6296,<Null>,Suppression (Wildfire),1,3405.953379,415327.3391
1457,Polygon,1915,California,USDA Forest Service,Sierra National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,51.74876,<Null>,Suppression (Wildfire),1,2086.165345,209419.801
1458,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1352.49,<Null>,Suppression (Wildfire),6,9532.215456,5473334.948
1459,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,250.9182,<Null>,Suppression (Wildfire),21,4071.218464,1015430.039
1460,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1065.937,<Null>,Suppression (Wildfire),93,7924.821506,4313693.704
1461,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,162.0347,<Null>,Suppression (Wildfire),99,3553.336076,655731.1987
1462,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,68.64882,<Null>,Suppression (Wildfire),126,2045.339285,277811.9184
1463,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,131.2584,<Null>,Suppression (Wildfire),129,2757.521043,531183.9912
1464,Polygon,1915,California,USDA Forest Service,Klamath National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,243.2,<Null>,Suppression (Wildfire),154,4254.031116,984195.3953
1525,Polygon,1915,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,604.7592,<Null>,Suppression (Wildfire),2,6463.270567,2447373.546
1526,Polygon,1915,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,1 - Lightning, ,<Null>,191.6687,<Null>,Suppression (Wildfire),3,6056.616038,775655.7744
1870,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/20/1915,<Null>,14 - Unknown / Unidentified,,<Null>,22.90304,<Null>,Suppression (Wildfire),400816,1080.594058,92685.30892
1871,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/20/1915,<Null>,14 - Unknown / Unidentified,,<Null>,2.987357,<Null>,Suppression (Wildfire),400819,390.265042,12089.40323
1872,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/8/1915,<Null>,14 - Unknown / Unidentified,,<Null>,8.962016,<Null>,Suppression (Wildfire),400831,675.957504,36267.99427
1873,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,N/A,0,9/7/1915,<Null>,5 - Debris,,<Null>,1643.007,<Null>,Suppression (Wildfire),28,9493.360134,6649013.97
1874,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,LITTLE RED CAP,0,9/10/1915,<Null>,5 - Debris,,<Null>,88.09913,<Null>,Suppression (Wildfire),200064,2334.486342,356524.5223
1875,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/3/1915,<Null>,5 - Debris,,<Null>,78.51489,<Null>,Suppression (Wildfire),400727,2497.392208,317738.4897
2389,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,288.8914,<Null>,Suppression (Wildfire),49,4820.507947,1169102.058
2390,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,53.685,<Null>,Suppression (Wildfire),83,1951.21511,217255.4988
2391,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,197.9262,<Null>,Suppression (Wildfire),85,4767.858,800979.0384
2927,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,156.5919,<Null>,Suppression (Wildfire),89,3606.345692,633704.7385
2928,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1601.819,<Null>,Suppression (Wildfire),78,16359.63151,6482332.705
2929,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,273.3857,<Null>,Suppression (Wildfire),86,4311.261467,1106352.692
2930,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,347.7401,<Null>,Suppression (Wildfire),82,7089.320758,1407254.216
2931,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,721.7242,<Null>,Suppression (Wildfire),6,9533.693693,2920714.292
2932,Polygon,1915,California,California Department of Forestry and Fire Protection,Riverside CAL FIRE, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,144.0823,<Null>,Suppression (Wildfire),0,3019.143346,583080.4068
2933,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,146.6819,<Null>,Suppression (Wildfire),0,3437.248873,593600.6436
3477,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,161.9857,<Null>,Suppression (Wildfire),0,3327.252829,655532.7728
3478,Polygon,1915,California,Contract County,Los Angeles County,CASTAIC,0,6/23/1915,<Null>,14 - Unknown / Unidentified,,<Null>,413.9808,<Null>,Suppression (Wildfire),0,8461.927875,1675320.876
3479,Polygon,1915,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,15096.02,<Null>,Suppression (Wildfire),0,30767.17921,61091410.08
3480,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,126.5338,<Null>,Suppression (Wildfire),79,2995.365229,512064.0003
3481,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,111.5798,<Null>,Suppression (Wildfire),19,2697.915435,451547.5009
3482,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,110.5039,<Null>,Suppression (Wildfire),4,2537.108201,447193.3636
4608,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,52.56951,<Null>,Suppression (Wildfire),0,1731.875569,212741.2541
4609,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,74.52708,<Null>,Suppression (Wildfire),0,2019.331649,301600.3985
4610,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,111.8409,<Null>,Suppression (Wildfire),0,2634.03479,452603.9344
4611,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,40.19377,<Null>,Suppression (Wildfire),0,1616.276013,162658.4113
4612,Polygon,1915,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,346.3701,<Null>,Suppression (Wildfire),0,4999.105617,1401710.116
4752,Polygon,1915,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,12.34958,<Null>,Suppression (Wildfire),14,913.423099,49976.98278
4753,Polygon,1915,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,53.98513,<Null>,Suppression (Wildfire),33,2298.241101,218470.0692
4754,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,112.3883,<Null>,Suppression (Wildfire),84,2912.516558,454819.1599
4755,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,4835.897,<Null>,Suppression (Wildfire),81,20698.31376,19570180.61
4756,Polygon,1915,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,254.4129,<Null>,Suppression (Wildfire),88,3976.443859,1029572.385
4757,Polygon,1915,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,8.934424,<Null>,Suppression (Wildfire),47,790.719187,36156.3336
4758,Polygon,1915,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,7.182968,<Null>,Suppression (Wildfire),15,721.251444,29068.44089
4759,Polygon,1915,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,12.16684,<Null>,Suppression (Wildfire),63,904.695311,49237.43695
4760,Polygon,1915,California,USDA Forest Service,Modoc National Forest,CHALK HILL,0,8/31/1915,<Null>,1 - Lightning,,<Null>,313.905,<Null>,Suppression (Wildfire),59,5150.640033,1270328.612
4761,Polygon,1915,California,USDA Forest Service,Modoc National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,126.9639,<Null>,Suppression (Wildfire),67,6937.08752,513804.5258
4762,Polygon,1915,California,USDA Forest Service,Modoc National Forest,HOG LAKE 3,0,8/23/1915,<Null>,1 - Lightning,,<Null>,21.82083,<Null>,Suppression (Wildfire),51,1108.861023,88305.77
4763,Polygon,1915,California,USDA Forest Service,Modoc National Forest,TICKNER RD#2,0,8/22/1915,<Null>,1 - Lightning,,<Null>,7.618491,<Null>,Suppression (Wildfire),48,891.777349,30830.93885
4764,Polygon,1915,California,USDA Forest Service,Modoc National Forest,MT.BIDWELL,0,8/29/1915,<Null>,9 - Miscellaneous,,<Null>,8.413018,<Null>,Suppression (Wildfire),60,701.802978,34046.27635
4765,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,RED CAP PRAIRIE,0,8/9/1915,<Null>,5 - Debris,,<Null>,7.965885,<Null>,Suppression (Wildfire),200040,637.284504,32236.79152
4766,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,BOISE CREEK #1,0,8/11/1915,<Null>,5 - Debris,,<Null>,5.974542,<Null>,Suppression (Wildfire),200041,551.910491,24178.11223
4767,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,BOISE CREEK #4,0,8/13/1915,<Null>,5 - Debris,,<Null>,2.987326,<Null>,Suppression (Wildfire),200045,390.264061,12089.27813
4768,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,WILSON CREEK #1,0,9/18/1915,<Null>,5 - Debris,,<Null>,2.987264,<Null>,Suppression (Wildfire),200067,390.260695,12089.02717
4769,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,WILSON CREEK #3,0,9/18/1915,<Null>,5 - Debris,,<Null>,4.978869,<Null>,Suppression (Wildfire),200069,503.82653,20148.76949
4770,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,WILSON CREEK #4,0,9/18/1915,<Null>,5 - Debris,,<Null>,9.957808,<Null>,Suppression (Wildfire),200070,712.522,40297.81745
4771,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest,WILDER GULCH,0,9/20/1915,<Null>,5 - Debris,,<Null>,39.8307,<Null>,Suppression (Wildfire),200072,1425.034379,161189.1242
4772,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,8/8/1915,<Null>,14 - Unknown / Unidentified,,<Null>,16.43047,<Null>,Suppression (Wildfire),301021,915.252856,66491.75722
4773,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,8/8/1915,<Null>,14 - Unknown / Unidentified,,<Null>,13.74162,<Null>,Suppression (Wildfire),301023,837.018292,55610.36705
4774,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,8/25/1915,<Null>,14 - Unknown / Unidentified,,<Null>,456.0671,<Null>,Suppression (Wildfire),301029,4822.037074,1845638.196
4775,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,9/1/1915,<Null>,14 - Unknown / Unidentified,,<Null>,10.45544,<Null>,Suppression (Wildfire),301030,730.108421,42311.66643
4776,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,9/5/1915,<Null>,14 - Unknown / Unidentified,,<Null>,81.65218,<Null>,Suppression (Wildfire),301031,2040.326479,330434.6265
4777,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,9/20/1915,<Null>,14 - Unknown / Unidentified,,<Null>,23.8983,<Null>,Suppression (Wildfire),301032,1103.823578,96713.00777
4778,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,9/20/1915,<Null>,14 - Unknown / Unidentified,,<Null>,35.84762,<Null>,Suppression (Wildfire),301033,1351.905652,145070.1696
4779,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,9/20/1915,<Null>,14 - Unknown / Unidentified,,<Null>,17.92388,<Null>,Suppression (Wildfire),301034,955.943569,72535.38091
4780,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/3/1915,<Null>,14 - Unknown / Unidentified,,<Null>,109.5353,<Null>,Suppression (Wildfire),400776,2363.159071,443273.5591
4781,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,10/4/1915,<Null>,14 - Unknown / Unidentified,,<Null>,11.25241,<Null>,Suppression (Wildfire),400788,757.42383,45536.90557
4782,Polygon,1915,California,USDA Forest Service,Six Rivers National Forest, ,0,8/28/1915,<Null>,14 - Unknown / Unidentified,,<Null>,16.72949,<Null>,Suppression (Wildfire),400807,923.543723,67701.8554
5668,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,203.5568,<Null>,Suppression (Wildfire),207,4156.08429,823765.0113
5670,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,661.0146,<Null>,Suppression (Wildfire),5,7312.347489,2675031.16
5673,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,159.5726,<Null>,Suppression (Wildfire),209,2979.717743,645767.4275
5676,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,45.25005,<Null>,Suppression (Wildfire),210,1649.10269,183120.443
5677,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,374.8028,<Null>,Suppression (Wildfire),211,5024.778238,1516773.08
11481,Polygon,1915,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,102.5909,<Null>,Suppression (Wildfire),1,3404.775203,415170.8221
12713,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,134.6183,<Null>,Suppression (Wildfire),212,2876.893335,544780.8756
13671,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,64.912,<Null>,Suppression (Wildfire),204,1944.455467,262689.55
14332,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,275.5335,<Null>,Suppression (Wildfire),215,4008.486564,1115044.685
14335,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,132.8273,<Null>,Suppression (Wildfire),214,2777.04883,537533.0449
14340,Polygon,1915,California,USDA Forest Service,Los Padres National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,155.4965,<Null>,Suppression (Wildfire),216,3241.848476,629272.0415
15531,Polygon,1915,California,USDA Forest Service,Angeles National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,"S.Imsand,Saugus,7N15W-19,20, Sawmill Mtn. E of CGs-AFA 1911-30 Saugus+T maps 1:*",50,506.4175,<Null>,Suppression (Wildfire),0,6090.552437,2049398.963
